longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_encode,median_house_value,ocean_proximity
-119.67,36.74,19,2788,438,1365,525,2.7813,4,120300,INLAND
-119.69,36.74,17,2438,438,1563,538,1.5449,4,62500,INLAND
-119.69,36.75,13,2343,438,1347,405,4.0027,4,93100,INLAND
-119.67,36.73,27,2845,438,1219,460,4.9196,4,117900,INLAND
-119.69,36.73,30,2437,438,1005,380,7.2211,4,171700,INLAND
-119.69,36.74,23,2097,438,911,405,3.5128,4,121600,INLAND
-119.69,36.71,25,556,438,249,71,4.4583,4,108300,INLAND
-119.67,36.72,31,843,438,453,149,2.6875,4,153800,INLAND
-119.73,36.73,7,2461,438,1587,551,1.4007,4,225000,INLAND
-119.72,36.73,9,1914,438,1116,424,1.4646,4,65900,INLAND
-119.72,36.72,15,1713,438,766,232,6.8162,4,127200,INLAND
-119.73,36.72,26,2645,438,1660,991,0.6991,4,89500,INLAND
-119.73,36.73,9,1621,438,678,394,2.2437,4,54200,INLAND
-119.71,36.73,19,3972,438,1586,560,5.2608,4,151400,INLAND
-119.72,36.71,7,2456,438,1350,424,3.0179,4,91600,INLAND
-119.73,36.72,15,2246,438,1190,403,2.0294,4,70400,INLAND
-119.73,36.68,32,755,438,681,207,1.7986,4,49300,INLAND
-119.69,36.69,36,1432,438,836,237,2.1563,4,88300,INLAND
-119.76,36.68,29,1243,438,836,277,1.8355,4,74200,INLAND
-119.67,36.65,20,2512,438,1464,450,3.9211,4,92300,INLAND
-119.63,36.64,33,1036,438,620,174,3.4107,4,110400,INLAND
-119.65,36.62,6,1931,438,1344,414,1.6607,4,58000,INLAND
-119.68,36.63,39,1237,438,638,239,3.0139,4,65300,INLAND
-119.74,36.65,19,2546,438,1257,418,2.9013,4,89500,INLAND
-119.68,36.62,31,834,438,616,211,1.6602,4,61200,INLAND
-119.73,36.62,35,2080,438,1026,333,3.5781,4,92800,INLAND
-119.73,36.59,31,1551,438,1058,287,3.3438,4,92600,INLAND
-119.8,36.68,31,2214,438,1326,416,2.1691,4,66700,INLAND
-119.78,36.65,27,1226,438,706,211,2.77,4,68400,INLAND
-119.82,36.64,30,1694,438,1008,321,2.2466,4,96000,INLAND
-119.8,36.65,34,2263,438,1184,407,1.7692,4,74200,INLAND
-119.89,36.73,43,524,438,302,93,2.6146,4,81300,INLAND
-119.87,36.72,30,1584,438,984,300,2.0658,4,67900,INLAND
-119.89,36.7,32,1485,438,867,271,2.5809,4,78300,INLAND
-119.85,36.74,35,1191,438,537,182,3.5375,4,96700,INLAND
-119.84,36.77,6,1853,438,1397,417,1.4817,4,72000,INLAND
-119.83,36.76,15,3291,438,1738,634,1.976,4,67300,INLAND
-119.82,36.75,41,1022,438,741,213,2.0781,4,48800,INLAND
-119.84,36.75,34,1186,438,774,271,1.575,4,57100,INLAND
-119.83,36.75,33,662,438,607,181,1.3929,4,55600,INLAND
-119.81,36.76,48,2059,438,834,405,2.9306,4,67900,INLAND
-119.81,36.76,51,2419,438,1284,426,2.2029,4,54200,INLAND
-119.81,36.75,52,1827,438,855,353,1.7636,4,55100,INLAND
-119.82,36.76,41,1973,438,1107,375,1.8971,4,66900,INLAND
-119.82,36.76,46,2194,438,924,542,1.4028,4,68500,INLAND
-119.8,36.76,52,1853,438,764,390,1.6429,4,69200,INLAND
-119.8,36.75,52,1788,438,1156,418,1.7298,4,58400,INLAND
-119.81,36.76,52,1792,438,1049,357,2.4375,4,57100,INLAND
-119.8,36.76,52,2224,438,832,406,2.3952,4,78400,INLAND
-119.79,36.76,52,1185,438,635,239,1.175,4,56100,INLAND
-119.79,36.75,52,377,438,530,96,1,4,45000,INLAND
-119.8,36.75,46,2625,438,1368,551,1.5273,4,59000,INLAND
-119.79,36.76,52,2408,438,1361,465,2.1055,4,61300,INLAND
-119.78,36.76,47,1425,438,949,325,1.7344,4,51300,INLAND
-119.78,36.75,49,1175,438,982,278,1.2937,4,52000,INLAND
-119.78,36.75,43,2070,438,1925,444,1.4635,4,46600,INLAND
-119.78,36.76,50,1343,438,1063,342,1.75,4,49800,INLAND
-119.76,36.76,23,3800,438,3786,917,1.4766,4,50600,INLAND
-119.76,36.75,35,1607,438,1407,382,2.19,4,53400,INLAND
-119.76,36.75,41,1576,438,1567,366,1.2545,4,45500,INLAND
-119.77,36.76,40,2009,438,2219,505,1.2101,4,49100,INLAND
-119.77,36.76,43,1623,438,781,272,1.869,4,56000,INLAND
-119.77,36.76,43,1945,438,1492,422,1.5174,4,54600,INLAND
-119.76,36.75,35,2347,438,1676,481,1.6548,4,49400,INLAND
-119.76,36.74,52,2137,438,1194,444,1.3029,4,69100,INLAND
-119.77,36.74,50,1325,438,811,281,1.8667,4,62800,INLAND
-119.77,36.74,51,1454,438,729,252,3.3125,4,70100,INLAND
-119.77,36.75,44,1818,438,1680,418,1.7083,4,48300,INLAND
-119.76,36.75,39,2233,438,2031,491,1.8641,4,50800,INLAND
-119.74,36.75,47,2236,438,1042,397,2.9545,4,59600,INLAND
-119.74,36.74,39,4893,438,4749,1067,1.2065,4,55600,INLAND
-119.75,36.74,39,1740,438,1098,347,1.8958,4,51300,INLAND
-119.75,36.75,50,1515,438,852,297,1.9955,4,54200,INLAND
-119.75,36.75,49,2331,438,1290,477,2.5111,4,55400,INLAND
-119.74,36.76,42,2093,438,1621,438,1.7994,4,58700,INLAND
-119.74,36.76,36,912,438,842,219,1.4766,4,52800,INLAND
-119.75,36.76,29,2077,438,1887,489,1.4107,4,59800,INLAND
-119.75,36.76,32,2072,438,2002,470,1.3278,4,44500,INLAND
-119.72,36.76,23,6403,438,3573,1260,2.3006,4,69000,INLAND
-119.72,36.75,11,4832,438,2190,888,2.6611,4,74700,INLAND
-119.73,36.76,30,1548,438,886,311,3.1,4,71300,INLAND
-119.72,36.75,27,1691,438,869,337,3.9514,4,86900,INLAND
-119.73,36.74,14,6202,438,5561,1435,1.6073,4,64700,INLAND
-119.73,36.75,39,1745,438,901,303,3.1719,4,67900,INLAND
-119.7,36.75,11,3626,438,1819,731,2.4956,4,87500,INLAND
-119.71,36.74,18,8099,438,4476,1514,2.4728,4,88300,INLAND
-119.71,36.76,28,2675,438,1392,521,2.3108,4,72000,INLAND
-119.7,36.8,34,1768,438,888,314,3.8088,4,87700,INLAND
-119.71,36.79,34,1891,438,966,355,3.6681,4,82000,INLAND
-119.71,36.77,11,5112,438,2487,1243,2.1461,4,75900,INLAND
-119.73,36.8,15,2376,438,1197,510,3.1417,4,74600,INLAND
-119.72,36.8,16,2396,438,1338,518,2.1653,4,78800,INLAND
-119.72,36.8,15,3045,438,1340,588,3.1953,4,85700,INLAND
-119.71,36.8,17,2056,438,1259,367,3.9338,4,84700,INLAND
-119.71,36.8,17,1415,438,861,293,3.25,4,81400,INLAND
-119.71,36.81,9,1122,438,662,284,2.0536,4,55000,INLAND
-119.7,36.8,31,1746,438,1186,360,2.6932,4,66400,INLAND
-119.71,36.8,25,875,438,646,166,3,4,72800,INLAND
-119.72,36.8,23,2128,438,1047,450,2.625,4,71500,INLAND
-119.73,36.8,24,1316,438,781,260,3.7578,4,69200,INLAND
-119.72,36.81,15,2175,438,1194,482,2.6767,4,87500,INLAND
-119.73,36.77,24,4410,438,2362,862,2.9406,4,73000,INLAND
-119.74,36.77,30,2427,438,1375,518,2.5737,4,76900,INLAND
-119.75,36.77,32,1962,438,1005,392,2.6726,4,70400,INLAND
-119.75,36.78,35,1129,438,474,242,2.4405,4,74300,INLAND
-119.75,36.78,33,1145,438,508,198,2.3333,4,81300,INLAND
-119.74,36.78,27,4049,438,2254,882,2.2467,4,70700,INLAND
-119.76,36.77,36,2507,438,1227,474,2.785,4,72300,INLAND
-119.76,36.77,38,3804,438,2142,816,2.1439,4,60200,INLAND
-119.77,36.77,38,3065,438,1441,625,2.0564,4,64700,INLAND
-119.77,36.78,36,3616,438,1994,786,2.5434,4,67300,INLAND
-119.77,36.78,40,1411,438,609,296,1.9375,4,67700,INLAND
-119.77,36.77,29,2554,438,2669,655,1.2176,4,61900,INLAND
-119.78,36.77,45,1315,438,666,240,2.3562,4,58100,INLAND
-119.78,36.78,37,2185,438,1143,438,1.9784,4,70700,INLAND
-119.79,36.77,30,1610,438,1000,397,2.0357,4,60200,INLAND
-119.8,36.77,52,2964,438,1114,486,3.8105,4,87600,INLAND
-119.8,36.78,50,1818,438,737,338,2.2614,4,73000,INLAND
-119.79,36.78,41,2227,438,1129,415,2.319,4,59100,INLAND
-119.79,36.77,43,2323,438,1144,471,2.3967,4,58700,INLAND
-119.81,36.78,52,2281,438,839,367,3.5972,4,89900,INLAND
-119.81,36.77,49,1749,438,705,300,3.15,4,72200,INLAND
-119.81,36.77,48,1805,438,741,331,2.5804,4,78900,INLAND
-119.81,36.77,43,2341,438,890,375,3.4265,4,85000,INLAND
-119.81,36.78,37,1965,438,796,335,3.625,4,83400,INLAND
-119.82,36.78,36,1370,438,812,282,2.6127,4,69600,INLAND
-119.82,36.77,41,1441,438,646,296,3.0568,4,71300,INLAND
-119.82,36.77,36,2252,438,1117,442,2.9081,4,65600,INLAND
-119.83,36.77,32,2867,438,1705,570,2.4286,4,68100,INLAND
-119.83,36.77,23,2168,438,1190,425,2.625,4,71600,INLAND
-119.83,36.78,30,3162,438,1660,639,2.8359,4,80300,INLAND
-119.87,36.79,8,2875,438,1718,551,3.6522,4,80200,INLAND
-119.87,36.79,7,1932,438,1014,389,3.0938,4,76700,INLAND
-119.89,36.79,5,3821,438,2179,694,3.7821,4,80400,INLAND
-119.87,36.78,4,6102,438,3406,1115,3.4213,4,84500,INLAND
-119.85,36.78,8,3096,438,1454,545,2.7857,4,79700,INLAND
-119.86,36.78,7,2232,438,1274,499,2.9853,4,74700,INLAND
-119.85,36.77,9,1142,438,620,283,2.0446,4,81300,INLAND
-119.85,36.77,27,1510,438,847,295,2.9315,4,83200,INLAND
-119.85,36.76,10,2067,438,845,354,1.8214,4,80100,INLAND
-119.85,36.75,24,1143,438,608,240,2.8194,4,81100,INLAND
-119.87,36.76,34,1649,438,919,316,2.875,4,74500,INLAND
-119.9,36.79,22,1970,438,1066,319,3.3125,4,106100,INLAND
-119.89,36.76,17,1987,438,1152,313,4.1719,4,126400,INLAND
-119.92,36.77,18,1422,438,702,230,3.6204,4,119800,INLAND
-120.08,36.79,38,1446,438,928,255,2.9808,4,89600,INLAND
-120.21,36.77,20,1745,438,1093,302,2.3194,4,90600,INLAND
-120.1,36.66,19,2020,438,1341,360,1.7,4,69000,INLAND
-119.98,36.74,26,1453,438,896,260,3.4861,4,112500,INLAND
-120,36.7,33,1902,438,1168,358,2.6852,4,70800,INLAND
-120.04,36.74,14,3182,438,2298,721,1.6168,4,71800,INLAND
-120.05,36.72,24,1961,438,1559,374,1.8299,4,57800,INLAND
-120.08,36.72,22,1339,438,820,276,3.6,4,83200,INLAND
-120.06,36.72,32,981,438,736,249,1.8,4,60400,INLAND
-120.07,36.74,19,2627,438,1295,441,3.087,4,88200,INLAND
-119.95,36.8,30,1233,438,620,199,3.4297,4,112500,INLAND
-119.99,36.8,45,1270,438,598,214,3.2813,4,105400,INLAND
-120.02,36.8,25,1270,438,1050,245,2.1618,4,55300,INLAND
-120.04,36.79,48,1341,438,671,208,2.7917,4,82800,INLAND
-119.91,36.83,29,2205,438,1072,345,3.8056,4,165400,INLAND
-119.88,36.81,30,2288,438,1435,425,1.3221,4,61200,INLAND
-119.88,36.85,8,2580,438,1111,393,7.5,4,256200,INLAND
-119.87,36.83,4,4833,438,2088,789,5.1781,4,122500,INLAND
-119.85,36.83,15,2563,438,1080,356,6.7181,4,160300,INLAND
-119.85,36.83,11,2497,438,1101,405,4.8036,4,141600,INLAND
-119.86,36.82,12,1488,438,675,223,4.7622,4,89300,INLAND
-119.85,36.82,9,3995,438,1691,712,3.3239,4,91300,INLAND
-119.85,36.82,15,1387,438,638,195,5.5842,4,88900,INLAND
-119.85,36.82,16,1852,438,887,286,5.5405,4,119300,INLAND
-119.88,36.83,2,4055,438,1730,654,4.2132,4,96500,INLAND
-119.86,36.81,4,4530,438,1804,837,3.3942,4,72100,INLAND
-119.87,36.81,6,1891,438,969,330,4.6726,4,107800,INLAND
-119.85,36.81,15,1743,438,1011,325,3.755,4,68000,INLAND
-119.85,36.8,14,1876,438,1031,311,3.6563,4,88800,INLAND
-119.85,36.8,14,4177,438,2300,867,2.9565,4,73000,INLAND
-119.86,36.8,18,2536,438,1196,466,2.5595,4,67900,INLAND
-119.84,36.85,8,3791,438,1424,475,10.5144,4,345900,INLAND
-119.85,36.84,12,2272,438,840,305,8.9669,4,213900,INLAND
-119.84,36.84,12,2396,438,863,258,8.7716,4,229200,INLAND
-119.84,36.83,17,2273,438,700,263,6.8645,4,195900,INLAND
-119.83,36.83,14,2351,438,1128,363,6.9903,4,141200,INLAND
-119.82,36.83,14,2982,438,1408,423,5.3241,4,123000,INLAND
-119.84,36.83,17,3012,438,987,362,7.4201,4,229700,INLAND
-119.82,36.83,16,2868,438,1016,379,6.1175,4,144700,INLAND
-119.84,36.82,17,2807,438,996,353,5.5357,4,167700,INLAND
-119.83,36.82,14,1087,438,365,176,7.2909,4,155600,INLAND
-119.82,36.82,28,2268,438,752,330,5.2809,4,151500,INLAND
-119.82,36.81,25,3305,438,1149,500,5.0698,4,150900,INLAND
-119.84,36.81,18,2789,438,937,364,7.7062,4,188300,INLAND
-119.78,36.86,10,2902,438,1200,363,8.3608,4,187300,INLAND
-119.77,36.86,7,4139,438,1843,562,8.2737,4,193500,INLAND
-119.77,36.85,8,1519,438,711,248,5.9897,4,123600,INLAND
-119.77,36.84,15,1924,438,848,277,5.3886,4,125300,INLAND
-119.77,36.84,15,2058,438,891,378,3.2569,4,124400,INLAND
-119.78,36.84,7,4907,438,2014,909,3.2147,4,111900,INLAND
-119.78,36.85,12,782,438,292,164,2.8274,4,79500,INLAND
-119.78,36.86,8,3468,438,1604,626,4.2071,4,128300,INLAND
-119.79,36.85,11,2596,438,1765,539,1.9511,4,54000,INLAND
-119.79,36.84,22,1529,438,1543,395,1.7926,4,51700,INLAND
-119.8,36.86,7,6434,438,2733,1045,3.7656,4,145000,INLAND
-119.81,36.85,17,2340,438,1174,396,4.2304,4,94400,INLAND
-119.82,36.84,7,2289,438,1077,354,5.4868,4,158800,INLAND
-119.82,36.84,9,2340,438,860,520,3.3229,4,119300,INLAND
-119.81,36.83,19,6789,438,2325,1109,4.049,4,126000,INLAND
-119.81,36.83,10,5780,438,2712,883,5.6445,4,135500,INLAND
-119.78,36.83,11,2754,438,1328,604,2.3667,4,69300,INLAND
-119.79,36.82,25,2330,438,1215,467,3.2143,4,93000,INLAND
-119.8,36.83,17,1560,438,709,258,4.3315,4,95800,INLAND
-119.79,36.83,15,3356,438,1232,627,2.2215,4,72200,INLAND
-119.79,36.82,23,4358,438,1852,802,3.4167,4,105200,INLAND
-119.78,36.82,22,4241,438,1929,971,1.7708,4,53500,INLAND
-119.8,36.82,24,5377,438,2010,982,3.4542,4,121200,INLAND
-119.81,36.81,33,3972,438,1324,561,5.4513,4,143300,INLAND
-119.8,36.8,43,1951,438,725,308,6.3359,4,169300,INLAND
-119.81,36.8,38,2252,438,777,314,6.1575,4,160100,INLAND
-119.83,36.8,24,3756,438,1586,739,3.8571,4,90100,INLAND
-119.82,36.8,33,1670,438,528,250,2.9471,4,99500,INLAND
-119.81,36.8,29,2806,438,1242,540,3.5958,4,88800,INLAND
-119.83,36.8,16,6101,438,3407,1134,3.125,4,80800,INLAND
-119.84,36.8,16,2849,438,1508,478,3.4074,4,72700,INLAND
-119.84,36.8,19,3244,438,1463,710,2.0469,4,66900,INLAND
-119.83,36.79,35,1872,438,1054,369,3.3272,4,65600,INLAND
-119.83,36.78,35,1789,438,933,357,2.5223,4,66200,INLAND
-119.84,36.78,24,3242,438,2764,773,1.3385,4,58800,INLAND
-119.84,36.79,21,3235,438,1820,614,3.3447,4,71400,INLAND
-119.83,36.79,24,3505,438,2098,774,1.9575,4,67000,INLAND
-119.81,36.78,35,1012,438,633,240,2.0324,4,55500,INLAND
-119.81,36.78,36,1650,438,660,298,3,4,79700,INLAND
-119.82,36.78,36,1582,438,761,318,2.6055,4,69200,INLAND
-119.82,36.79,35,1474,438,709,294,2.6522,4,65900,INLAND
-119.82,36.79,18,5822,438,3415,1224,1.6854,4,64700,INLAND
-119.81,36.79,35,2314,438,954,457,2.9506,4,73800,INLAND
-119.79,36.79,33,3433,438,1806,783,1.9386,4,67500,INLAND
-119.79,36.78,38,1912,438,1131,408,2.03,4,58800,INLAND
-119.8,36.78,43,2382,438,874,380,3.5542,4,96500,INLAND
-119.81,36.79,39,2471,438,1118,431,2.4167,4,71900,INLAND
-119.8,36.79,45,1337,438,471,187,5.187,4,153800,INLAND
-119.79,36.81,35,1877,438,1155,353,3.069,4,69600,INLAND
-119.78,36.8,34,2200,438,1243,431,1.8514,4,66500,INLAND
-119.79,36.8,27,2462,438,852,449,3.32,4,124700,INLAND
-119.79,36.81,33,1461,438,494,254,4.25,4,132200,INLAND
-119.77,36.79,34,2679,438,1141,470,3.2642,4,89600,INLAND
-119.78,36.78,31,2164,438,959,463,2.3293,4,73400,INLAND
-119.79,36.79,26,1700,438,909,386,2.256,4,64500,INLAND
-119.79,36.79,19,1524,438,960,386,1.5122,4,47500,INLAND
-119.78,36.79,33,2260,438,966,413,2.9301,4,68300,INLAND
-119.76,36.79,26,3654,438,1976,830,2.1544,4,72800,INLAND
-119.76,36.78,30,6117,438,2768,1224,2.1383,4,78800,INLAND
-119.77,36.79,27,2258,438,1076,423,2.9937,4,81100,INLAND
-119.76,36.79,32,2463,438,1261,486,3.3281,4,75100,INLAND
-119.74,36.79,28,2857,438,1614,592,2.1573,4,71400,INLAND
-119.75,36.78,28,3257,438,1981,712,2.293,4,71700,INLAND
-119.76,36.8,29,3494,438,1781,616,2.5893,4,70900,INLAND
-119.77,36.8,32,3461,438,1507,649,2.9244,4,84600,INLAND
-119.78,36.8,34,3426,438,1938,647,2.8994,4,66000,INLAND
-119.76,36.8,20,6257,438,2795,1267,2.2094,4,83700,INLAND
-119.77,36.8,24,3748,438,1827,719,2.7222,4,83100,INLAND
-119.74,36.8,18,10862,438,5466,2209,2.4678,4,74300,INLAND
-119.75,36.8,25,2718,438,1257,465,2.3333,4,90600,INLAND
-119.75,36.8,30,3308,438,1894,648,2.197,4,74500,INLAND
-119.76,36.81,19,4643,438,4638,1335,1.2716,4,69400,INLAND
-119.77,36.81,25,1565,438,661,275,3.4279,4,84700,INLAND
-119.76,36.82,17,6932,438,3056,1453,2.3375,4,99300,INLAND
-119.77,36.81,28,1713,438,663,282,3.567,4,85500,INLAND
-119.78,36.82,25,5016,438,2133,928,3.625,4,89500,INLAND
-119.78,36.83,18,4164,438,1817,681,4.2153,4,95200,INLAND
-119.76,36.83,22,2803,438,1234,457,4.5179,4,99600,INLAND
-119.76,36.83,20,3214,438,1360,463,5.2595,4,110900,INLAND
-119.77,36.83,19,3237,438,1378,510,4.7804,4,101100,INLAND
-119.77,36.83,16,2360,438,1034,359,5.0635,4,108500,INLAND
-119.76,36.83,17,3690,438,1888,601,4.0196,4,84200,INLAND
-119.75,36.83,15,2793,438,1411,441,4.9292,4,109400,INLAND
-119.74,36.83,14,4675,438,2235,787,4.1098,4,108200,INLAND
-119.77,36.91,3,7520,438,2878,1077,5.3272,4,174200,INLAND
-119.75,36.87,3,13802,438,5226,1972,5.0941,4,143700,INLAND
-119.74,36.85,3,10425,438,4432,1778,3.9032,4,140800,INLAND
-119.7,36.94,15,1449,438,649,265,2.4861,4,86300,INLAND
-119.71,36.88,17,2236,438,992,312,6.9405,4,165200,INLAND
-119.69,36.86,20,1676,438,786,240,4,4,164600,INLAND
-119.69,36.85,20,2655,438,1081,379,4.5398,4,143100,INLAND
-119.67,36.89,15,2373,438,1280,386,5.308,4,167500,INLAND
-119.7,36.83,23,3532,438,1885,758,2.5904,4,71400,INLAND
-119.7,36.82,25,2379,438,1482,484,2.3173,4,68200,INLAND
-119.7,36.81,32,2623,438,1570,492,2.7159,4,68000,INLAND
-119.71,36.83,5,1087,438,623,362,1.8061,4,113400,INLAND
-119.71,36.83,15,2727,438,1228,436,3.5078,4,109000,INLAND
-119.73,36.83,8,3602,438,1959,580,5.3478,4,138800,INLAND
-119.73,36.83,14,3348,438,1584,493,5.0828,4,111400,INLAND
-119.71,36.82,12,2144,438,1320,566,2.3381,4,112500,INLAND
-119.71,36.81,19,2282,438,1034,500,1.6618,4,69700,INLAND
-119.71,36.81,19,1648,438,557,354,1.7969,4,72800,INLAND
-119.72,36.81,28,1651,438,780,309,2.9453,4,72200,INLAND
-119.73,36.81,19,1699,438,994,368,2.7778,4,79700,INLAND
-119.72,36.82,16,2627,438,1054,623,1.9483,4,112500,INLAND
-119.72,36.82,15,946,438,550,246,2.2639,4,52500,INLAND
-119.69,36.83,7,2075,438,1040,362,3.9943,4,100200,INLAND
-119.69,36.83,8,943,438,475,155,4.9327,4,89500,INLAND
-119.69,36.83,32,1098,438,726,224,1.4913,4,54600,INLAND
-119.69,36.83,28,1868,438,898,329,3.1814,4,78900,INLAND
-119.67,36.83,3,2029,438,1003,340,4.4356,4,111300,INLAND
-119.67,36.83,4,2145,438,1024,308,5.0864,4,113700,INLAND
-119.68,36.83,11,2455,438,1110,339,6.1133,4,120000,INLAND
-119.67,36.82,2,2579,438,1133,342,4.5577,4,123300,INLAND
-119.67,36.81,4,1262,438,622,199,4.9432,4,114400,INLAND
-119.68,36.81,13,2589,438,1356,435,5.0253,4,106200,INLAND
-119.69,36.82,17,1897,438,1207,384,1.8021,4,55900,INLAND
-119.69,36.82,15,3303,438,1687,505,4.81,4,93600,INLAND
-119.68,36.81,16,2668,438,1536,457,3.9792,4,88900,INLAND
-119.69,36.81,13,1524,438,994,370,2.5446,4,93800,INLAND
-119.69,36.81,15,2892,438,1634,501,4.4934,4,88000,INLAND
-119.68,36.8,7,2855,438,1748,498,4.2066,4,88400,INLAND
-119.69,36.8,31,2576,438,1306,418,3.2813,4,68700,INLAND
-119.67,36.8,9,3712,438,1632,474,6.011,4,163100,INLAND
-119.69,36.79,13,1736,438,993,314,3.7697,4,83600,INLAND
-119.68,36.79,16,1551,438,1010,292,3.5417,4,71300,INLAND
-119.69,36.79,15,2524,438,1207,424,2.7404,4,76300,INLAND
-119.69,36.77,22,2456,438,1720,417,2.6875,4,60600,INLAND
-119.69,36.79,5,2613,438,1490,481,4.0993,4,83000,INLAND
-119.68,36.77,21,1260,438,583,205,6.0132,4,150800,INLAND
-119.64,36.85,15,2397,438,1258,347,4.9904,4,157300,INLAND
-119.64,36.82,14,4872,438,2085,617,5.6739,4,173800,INLAND
-119.63,36.79,19,1317,438,517,187,4.526,4,148700,INLAND
-119.63,36.76,22,4126,438,1795,613,4.925,4,154700,INLAND
-119.63,36.7,42,1338,438,617,222,3.0833,4,133300,INLAND
-119.53,36.78,20,2822,438,1372,455,4.5625,4,136900,INLAND
-119.58,36.83,13,6135,438,2473,774,5.4895,4,156700,INLAND
-119.58,36.77,19,3225,438,1760,542,4.0227,4,126500,INLAND
-119.59,36.72,18,1284,438,621,190,4.5375,4,130600,INLAND
-119.5,36.74,20,1089,438,531,212,4.5938,4,106900,INLAND
-119.57,36.72,11,2510,438,1248,445,3.6161,4,99500,INLAND
-119.56,36.71,29,1963,438,1208,398,2.5741,4,73000,INLAND
-119.56,36.71,37,1609,438,1173,344,2.181,4,59900,INLAND
-119.57,36.71,10,1657,438,958,380,2.6458,4,84800,INLAND
-119.57,36.7,34,1759,438,899,337,2.6823,4,72900,INLAND
-119.56,36.7,40,1195,438,1135,315,2.1182,4,58900,INLAND
-119.55,36.7,31,1671,438,1371,347,2.3687,4,63900,INLAND
-119.57,36.7,30,2370,438,1248,410,3.1442,4,72300,INLAND
-119.57,36.7,7,1761,438,974,308,3.7261,4,83900,INLAND
-119.58,36.69,42,1032,438,812,225,1.9766,4,58100,INLAND
-119.55,36.69,21,1551,438,1519,406,1.7132,4,55900,INLAND
-119.54,36.7,20,1815,438,1665,357,2.2448,4,58900,INLAND
-119.55,36.71,32,1963,438,2052,518,1.9076,4,55800,INLAND
-119.55,36.72,6,1186,438,1135,218,2.1515,4,63900,INLAND
-119.52,36.71,21,1834,438,1120,314,2.59,4,69300,INLAND
-119.47,36.69,19,3351,438,1578,542,3.2917,4,160100,INLAND
-119.41,36.68,18,1802,438,945,292,3.4044,4,115300,INLAND
-119.43,36.63,25,1784,438,904,303,3.625,4,107600,INLAND
-119.39,36.64,38,949,438,578,187,2.3618,4,80000,INLAND
-119.4,36.59,37,1486,438,977,290,3.5074,4,93800,INLAND
-119.49,37.1,24,2532,438,1564,507,2.3359,4,92400,INLAND
-119.61,36.94,14,863,438,315,135,4.2679,4,151800,INLAND
-119.57,37.02,16,4199,438,2140,722,3.332,4,111800,INLAND
-119.48,37,16,2904,438,1467,509,3.1736,4,111800,INLAND
-119.46,36.91,12,2980,438,1184,429,3.9141,4,123900,INLAND
-119.33,36.89,15,1879,438,755,294,2,4,83300,INLAND
-119.21,37.25,44,3042,438,335,115,4.1838,4,85600,INLAND
-118.94,37.13,12,2255,438,1006,334,4.1563,4,94000,INLAND
-119.4,37.09,22,2211,438,773,288,3.3269,4,102700,INLAND
-119.34,37.12,23,1881,438,64,37,3.875,4,125000,INLAND
-119.28,37.11,34,1901,438,171,73,3.0729,4,144600,INLAND
-119.32,37.06,15,3111,438,276,107,5.1314,4,179200,INLAND
-118.91,36.79,19,1616,438,187,80,3.7857,4,78600,INLAND
-119.24,36.8,17,2052,438,975,340,2.6902,4,94400,INLAND
-119.25,36.71,13,2813,438,1385,512,2.2202,4,100000,INLAND
-119.12,36.69,13,3963,438,1905,671,2.2278,4,90500,INLAND
-119.34,36.62,26,1922,438,1148,332,2.6058,4,92200,INLAND
-119.31,36.63,26,1874,438,1834,432,1.6486,4,55200,INLAND
-119.31,36.62,33,1485,438,1544,329,1.7292,4,52000,INLAND
-119.32,36.62,15,1070,438,1070,243,1.5642,4,51500,INLAND
-119.31,36.62,25,831,438,947,244,1.4481,4,51700,INLAND
-119.43,36.61,19,1484,438,1296,298,2.4219,4,65800,INLAND
-119.44,36.6,5,2353,438,2505,573,2.2863,4,69200,INLAND
-119.44,36.6,34,864,438,579,171,2.0417,4,72500,INLAND
-119.45,36.6,42,510,438,247,99,2.5,4,73000,INLAND
-119.46,36.61,13,1348,438,719,246,3.625,4,108300,INLAND
-119.45,36.61,24,1302,438,693,243,3.7917,4,90500,INLAND
-119.44,36.61,17,1531,438,775,246,3.9073,4,91600,INLAND
-119.43,36.59,15,1371,438,1266,309,1.767,4,63300,INLAND
-119.44,36.59,32,1153,438,761,241,2.825,4,67600,INLAND
-119.45,36.6,36,2294,438,1430,454,1.8975,4,60900,INLAND
-119.44,36.59,28,1343,438,1331,305,1.516,4,56700,INLAND
-119.46,36.6,18,1404,438,754,229,3.9844,4,118100,INLAND
-119.45,36.59,41,1749,438,1171,314,1.6875,4,66100,INLAND
-119.44,36.58,37,1054,438,879,257,2.5234,4,63500,INLAND
-119.45,36.58,18,1425,438,753,266,3.7813,4,87300,INLAND
-119.45,36.59,28,1274,438,572,202,3.825,4,84200,INLAND
-119.55,36.6,18,2379,438,1638,436,2.309,4,57100,INLAND
-119.54,36.61,20,1490,438,1474,326,1.4937,4,54700,INLAND
-119.55,36.61,14,3004,438,3535,735,1.586,4,56900,INLAND
-119.5,36.62,34,1440,438,1018,265,2.2206,4,63400,INLAND
-119.49,36.58,21,2106,438,867,380,1.9913,4,95300,INLAND
-119.52,36.61,33,1225,438,1065,248,1.8958,4,55100,INLAND
-119.53,36.61,33,587,438,730,162,1.5625,4,55800,INLAND
